Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PerformanceRating,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion
55,0,Travel_Rarely,558,R&D,19,5,Life Sciences,1,Male,1,Manager,1,Divorced,5210,2,Yes,3,4,0,0
35,1,Non-Travel,1006,Sales,6,1,Medical,4,Female,4,Sales Representative,3,Divorced,16776,1,Yes,3,1,5,1
19,0,Travel_Rarely,580,R&D,5,2,Other,2,Female,4,Laboratory Technician,2,Single,18359,7,No,4,4,18,0
25,0,Non-Travel,153,R&D,27,2,Other,3,Female,2,Healthcare Representative,3,Single,19069,2,No,3,2,0,0
28,1,Travel_Frequently,1105,HR,16,2,Human Resources,1,Male,4,Manager,3,Married,3083,8,No,3,4,3,1
50,1,Travel_Rarely,675,Sales,14,5,Life Sciences,1,Female,4,Manager,4,Divorced,19070,9,No,3,3,8,0
55,0,Travel_Frequently,1244,Sales,13,5,Life Sciences,3,Female,4,Sales Representative,4,Single,5158,4,No,3,2,4,1
44,0,Travel_Rarely,1389,HR,21,1,Marketing,3,Female,3,Human Resources,1,Divorced,17571,8,No,4,3,11,1
37,0,Travel_Rarely,1364,R&D,2,5,Technical Degree,1,Male,2,Research Scientist,4,Single,3782,2,No,3,2,1,1
29,1,Travel_Rarely,1476,R&D,2,1,Technical Degree,3,Female,1,Research Director,3,Married,5100,4,No,3,2,22,0
48,0,Travel_Rarely,994,Sales,12,5,Technical Degree,4,Male,1,Sales Executive,4,Divorced,12701,9,No,4,3,3,3
44,0,Travel_Rarely,356,Sales,1,5,Other,1,Female,2,Sales Executive,2,Married,16525,5,No,3,1,2,1
49,0,Travel_Frequently,786,R&D,19,5,Other,4,Female,4,Healthcare Representative,3,Married,19456,8,No,3,4,14,1
27,0,Non-Travel,1434,Sales,28,1,Medical,2,Male,4,Sales Representative,3,Married,1097,7,No,3,2,5,0
20,0,Travel_Rarely,158,R&D,28,3,Other,4,Male,1,Healthcare Representative,3,Single,10483,1,No,3,4,5,2
44,0,Travel_Rarely,1051,R&D,27,1,Other,3,Female,3,Research Director,2,Divorced,4464,1,No,3,2,9,5
52,0,Travel_Rarely,1192,R&D,16,3,Life Sciences,1,Female,2,Manager,3,Single,2787,4,No,3,4,6,0
48,0,Travel_Frequently,1171,R&D,7,2,Medical,4,Male,4,Research Scientist,4,Single,8763,4,No,3,2,1,0
32,1,Travel_Rarely,707,R&D,27,2,Life Sciences,3,Male,3,Research Director,2,Divorced,1683,4,No,3,1,7,1
33,0,Travel_Rarely,470,R&D,21,1,Marketing,3,Female,3,Research Director,3,Divorced,17092,3,Yes,4,2,1,1
30,1,Travel_Rarely,333,Sales,7,3,Marketing,4,Male,4,Sales Representative,4,Divorced,2132,7,No,3,1,11,0
52,0,Travel_Rarely,1009,R&D,16,3,Medical,1,Male,2,Research Scientist,4,Divorced,13314,4,Yes,3,2,32,1
28,0,Travel_Frequently,1148,R&D,25,3,Medical,4,Female,2,Research Scientist,1,Single,6877,0,No,3,4,3,1
38,0,Travel_Rarely,675,Sales,6,2,Other,2,Female,1,Sales Representative,4,Divorced,14068,9,Yes,3,3,4,0
28,1,Travel_Rarely,1392,HR,18,1,Marketing,4,Female,1,Manager,4,Divorced,15633,4,Yes,3,2,0,0
47,1,Travel_Rarely,942,Sales,1,4,Human Resources,4,Male,2,Manager,1,Divorced,16758,0,No,4,2,0,0
52,1,Travel_Rarely,219,Sales,1,3,Technical Degree,1,Female,4,Sales Executive,1,Married,18425,3,No,3,1,17,3
39,1,Travel_Rarely,1180,Sales,26,3,Other,4,Female,2,Sales Representative,2,Divorced,12057,0,Yes,4,4,0,0
55,0,Travel_Rarely,1278,R&D,25,4,Technical Degree,3,Male,1,Research Director,4,Divorced,1854,5,No,3,1,4,1
48,0,Travel_Rarely,1364,R&D,14,1,Marketing,1,Female,1,Research Director,2,Single,6738,5,No,3,4,11,0
31,1,Non-Travel,1390,R&D,6,3,Technical Degree,3,Male,1,Research Scientist,2,Married,3026,0,Yes,3,4,15,0
41,1,Travel_Rarely,369,R&D,6,1,Human Resources,1,Male,2,Laboratory Technician,3,Single,6365,7,Yes,3,1,5,3
49,0,Travel_Rarely,214,R&D,4,3,Human Resources,2,Female,2,Healthcare Representative,2,Married,3550,3,No,3,3,5,1
53,0,Non-Travel,267,Sales,12,5,Life Sciences,2,Female,4,Sales Representative,2,Single,8089,1,No,3,4,7,1
49,0,Non-Travel,769,R&D,18,3,Medical,2,Male,1,Research Scientist,2,Single,17623,0,Yes,3,3,22,1
32,0,Travel_Rarely,1133,R&D,10,5,Technical Degree,4,Female,3,Research Scientist,2,Divorced,17873,2,No,3,1,6,1
52,0,Non-Travel,815,R&D,3,1,Human Resources,2,Male,3,Research Director,1,Divorced,13043,6,No,3,3,5,0
20,0,Travel_Rarely,1342,Sales,3,3,Medical,1,Male,4,Sales Executive,4,Married,2036,9,No,3,4,0,0
33,0,Travel_Rarely,532,R&D,8,2,Medical,2,Female,4,Research Scientist,3,Married,7122,9,No,3,1,0,0
22,1,Travel_Frequently,1417,Sales,22,2,Life Sciences,1,Female,1,Sales Executive,1,Married,15578,7,No,3,3,6,2
38,0,Travel_Rarely,994,R&D,23,4,Medical,3,Male,2,Research Director,3,Divorced,16689,4,No,3,1,19,0
27,0,Travel_Frequently,1175,R&D,25,2,Medical,4,Male,2,Healthcare Representative,3,Single,17150,6,No,3,1,14,0
36,1,Travel_Rarely,208,R&D,1,5,Other,3,Female,3,Healthcare Representative,1,Married,12692,1,No,3,3,28,3
42,0,Travel_Rarely,1134,Sales,18,2,Marketing,3,Male,1,Manager,2,Divorced,13054,3,No,3,4,5,0
21,1,Travel_Rarely,846,R&D,15,2,Life Sciences,2,Male,3,Research Scientist,1,Divorced,2767,5,No,3,4,10,1
46,0,Travel_Rarely,801,Sales,25,2,Life Sciences,2,Male,3,Manager,3,Single,5708,4,Yes,3,4,12,0
36,0,Travel_Rarely,424,R&D,21,3,Technical Degree,2,Female,1,Research Director,3,Single,9353,5,No,3,4,7,0
19,0,Non-Travel,410,R&D,20,4,Medical,3,Male,4,Healthcare Representative,2,Divorced,2256,1,No,3,2,2,1
27,0,Travel_Rarely,951,Sales,17,1,Technical Degree,4,Male,3,Sales Representative,1,Single,11143,6,No,3,1,4,0
42,0,Non-Travel,723,Sales,25,4,Other,4,Female,4,Manager,4,Single,6351,7,No,4,1,13,3
37,1,Travel_Rarely,1096,Sales,11,5,Human Resources,3,Male,2,Manager,3,Divorced,15263,8,No,3,2,2,1
36,0,Non-Travel,246,Sales,13,3,Medical,4,Male,3,Sales Executive,1,Married,1749,5,Yes,3,1,18,0
40,0,Travel_Rarely,841,Sales,25,3,Human Resources,3,Female,1,Manager,2,Married,18092,6,No,3,1,1,0
41,0,Travel_Rarely,922,Sales,20,2,Marketing,3,Female,4,Sales Representative,2,Divorced,7416,0,No,3,3,9,1
28,0,Non-Travel,513,Sales,25,2,Other,4,Female,2,Sales Executive,4,Married,7950,8,Yes,3,2,6,0
51,0,Travel_Rarely,215,Sales,10,5,Medical,1,Female,2,Sales Executive,3,Divorced,13328,5,Yes,4,1,9,0
45,0,Travel_Rarely,676,Sales,13,3,Technical Degree,1,Female,3,Manager,4,Divorced,2713,3,No,4,1,4,1
22,1,Travel_Rarely,500,R&D,17,1,Technical Degree,2,Male,2,Manager,4,Single,13777,9,Yes,3,2,18,3
22,0,Travel_Rarely,1400,Sales,21,4,Medical,4,Male,1,Sales Executive,4,Married,9308,8,Yes,3,2,7,1
38,0,Travel_Rarely,225,R&D,1,3,Technical Degree,2,Female,3,Research Director,4,Divorced,11673,0,No,3,3,2,2
29,0,Travel_Rarely,187,Sales,20,1,Medical,3,Male,2,Sales Executive,2,Married,16378,1,No,3,3,7,4
21,0,Travel_Rarely,148,Sales,16,1,Life Sciences,1,Female,1,Sales Executive,3,Married,16329,2,No,3,4,2,0
59,0,Travel_Rarely,1045,R&D,16,4,Technical Degree,4,Male,4,Research Scientist,4,Married,14882,0,No,3,4,2,2
37,0,Travel_Rarely,1326,Sales,28,1,Medical,4,Male,4,Sales Executive,3,Divorced,17579,1,Yes,3,3,3,2
55,0,Travel_Rarely,1401,R&D,21,5,Medical,4,Male,3,Laboratory Technician,2,Single,5714,1,No,3,1,13,0
42,0,Travel_Rarely,1255,R&D,27,1,Technical Degree,1,Female,1,Manager,2,Married,11664,6,No,3,2,4,4
31,0,Non-Travel,905,Sales,3,5,Life Sciences,2,Female,2,Sales Representative,1,Divorced,16753,9,No,3,3,7,0
28,0,Travel_Rarely,490,R&D,2,1,Technical Degree,1,Female,3,Research Director,1,Married,13321,5,No,3,4,3,0
49,1,Travel_Rarely,677,Sales,6,2,Medical,2,Male,3,Sales Executive,3,Single,15630,8,No,3,2,2,2
28,0,Travel_Rarely,1388,Sales,11,1,Life Sciences,3,Female,2,Manager,1,Married,18658,4,No,3,4,21,1
35,0,Non-Travel,733,R&D,29,5,Human Resources,3,Male,1,Research Director,4,Divorced,4709,8,No,3,1,6,0
44,0,Travel_Rarely,1403,R&D,3,1,Marketing,2,Male,2,Research Scientist,3,Married,1338,9,No,4,1,19,0
35,0,Travel_Rarely,815,R&D,26,1,Technical Degree,3,Female,4,Manager,2,Married,7761,8,No,4,4,1,1
40,1,Travel_Rarely,1171,R&D,1,1,Other,3,Male,3,Laboratory Technician,2,Married,5275,1,No,3,2,1,1
28,0,Travel_Rarely,1293,HR,11,5,Medical,4,Male,4,Manager,4,Single,12491,8,No,3,4,13,1
38,0,Travel_Rarely,723,R&D,13,1,Life Sciences,4,Male,3,Laboratory Technician,1,Married,19040,2,No,3,2,7,6
22,0,Travel_Rarely,147,R&D,5,4,Life Sciences,1,Female,2,Manager,3,Divorced,7762,2,No,3,3,1,0
40,1,Travel_Rarely,825,R&D,18,4,Human Resources,1,Female,1,Research Scientist,3,Married,9834,8,No,3,4,2,0
58,0,Travel_Frequently,641,R&D,15,5,Technical Degree,1,Female,2,Manager,4,Married,15358,6,No,3,4,11,2
42,0,Travel_Rarely,188,Sales,18,2,Other,4,Male,4,Sales Representative,1,Married,10872,7,No,3,2,4,2
58,0,Travel_Rarely,904,R&D,15,4,Life Sciences,1,Male,1,Research Director,3,Single,18553,6,No,3,3,7,0
27,0,Travel_Rarely,366,Sales,20,3,Human Resources,1,Female,1,Manager,4,Divorced,9173,8,No,3,2,2,0
39,0,Non-Travel,1147,R&D,20,4,Medical,4,Male,3,Manager,3,Married,17685,7,No,3,2,3,3
36,0,Non-Travel,804,HR,20,3,Human Resources,2,Female,1,Manager,2,Divorced,12333,3,No,4,4,32,7
18,0,Travel_Rarely,333,R&D,7,5,Technical Degree,4,Female,3,Manager,3,Divorced,18950,1,No,3,4,1,1
24,1,Travel_Rarely,287,R&D,17,2,Human Resources,2,Female,1,Research Scientist,3,Single,12356,4,No,3,2,4,0
21,1,Travel_Frequently,427,Sales,29,3,Life Sciences,4,Female,1,Sales Executive,3,Divorced,8816,1,No,3,1,13,11
18,0,Travel_Rarely,1308,R&D,8,3,Life Sciences,1,Male,3,Manager,1,Married,13149,3,No,4,1,1,1
32,1,Non-Travel,498,Sales,28,4,Marketing,3,Male,1,Sales Representative,1,Single,19594,1,Yes,3,1,3,1
57,0,Travel_Rarely,1327,Sales,13,3,Human Resources,3,Male,2,Manager,4,Single,12344,4,No,3,4,6,3
29,0,Travel_Rarely,1190,R&D,26,5,Medical,2,Female,1,Research Scientist,1,Divorced,17187,5,No,3,4,4,3
39,0,Travel_Rarely,1057,R&D,16,5,Other,2,Male,4,Laboratory Technician,3,Single,12851,0,No,3,3,4,4
39,0,Travel_Rarely,656,Sales,25,5,Other,2,Female,3,Manager,3,Divorced,8230,7,No,3,4,3,3
34,0,Travel_Rarely,834,R&D,10,4,Technical Degree,3,Female,3,Research Director,1,Divorced,9803,1,No,3,3,6,2
46,1,Travel_Rarely,1142,R&D,29,2,Marketing,2,Female,2,Research Scientist,1,Single,16795,4,No,3,4,6,1
31,0,Travel_Rarely,898,R&D,14,4,Human Resources,4,Male,4,Laboratory Technician,3,Married,2943,7,No,3,1,7,1
37,0,Travel_Rarely,1308,R&D,6,5,Medical,4,Female,1,Laboratory Technician,3,Divorced,15015,4,No,3,1,0,0
50,0,Travel_Frequently,492,R&D,20,4,Marketing,3,Male,2,Healthcare Representative,2,Single,9348,2,No,3,2,6,3
32,0,Non-Travel,145,Sales,22,5,Life Sciences,4,Male,1,Manager,4,Single,12750,5,Yes,3,2,21,6
29,1,Non-Travel,1002,HR,26,1,Technical Degree,2,Male,2,Human Resources,1,Divorced,6385,0,No,3,3,5,1
57,0,Non-Travel,583,HR,7,1,Human Resources,3,Male,3,Manager,4,Divorced,17639,0,No,3,3,8,1
37,0,Travel_Rarely,1388,Sales,6,3,Other,2,Male,4,Sales Representative,3,Divorced,10243,7,No,3,2,5,1
47,0,Travel_Rarely,1299,R&D,27,2,Medical,4,Male,3,Laboratory Technician,4,Divorced,17273,6,No,3,3,13,2
55,0,Travel_Rarely,667,Sales,17,1,Life Sciences,2,Male,2,Manager,1,Married,6032,9,No,3,4,18,1
20,0,Travel_Frequently,321,R&D,21,5,Marketing,3,Male,1,Research Scientist,1,Married,7261,9,Yes,3,1,1,0
45,0,Travel_Frequently,873,R&D,24,4,Technical Degree,2,Female,4,Research Scientist,4,Married,19801,2,No,3,2,4,1
43,0,Travel_Rarely,1320,R&D,8,4,Marketing,4,Female,1,Manager,1,Married,19640,7,Yes,3,2,3,0
47,0,Travel_Rarely,510,R&D,12,3,Other,1,Male,3,Healthcare Representative,2,Single,3634,7,No,3,4,3,0
30,0,Travel_Rarely,572,Sales,26,4,Marketing,3,Male,1,Sales Representative,3,Divorced,2891,0,No,3,3,0,0
30,0,Travel_Frequently,1472,Sales,25,1,Medical,2,Male,2,Manager,3,Single,11683,9,No,3,2,11,0
19,0,Travel_Rarely,1186,R&D,4,4,Life Sciences,3,Male,4,Research Director,1,Single,10967,6,No,3,2,0,0
54,0,Travel_Rarely,267,R&D,10,1,Human Resources,2,Male,4,Laboratory Technician,3,Married,13128,1,Yes,3,4,5,0
55,1,Travel_Rarely,773,HR,6,1,Medical,1,Female,4,Human Resources,2,Single,8426,1,Yes,3,1,7,0
19,0,Travel_Rarely,1276,R&D,7,2,Other,4,Male,2,Healthcare Representative,1,Married,2970,1,No,3,2,1,1
53,0,Travel_Rarely,212,R&D,21,3,Technical Degree,2,Male,1,Laboratory Technician,2,Divorced,7771,4,Yes,3,2,16,1
43,0,Travel_Rarely,650,R&D,27,5,Other,2,Male,4,Research Scientist,2,Married,11684,6,No,3,4,12,4
28,1,Non-Travel,1128,Sales,8,1,Other,1,Female,3,Sales Executive,3,Divorced,13857,3,Yes,3,2,4,1
25,1,Travel_Frequently,1138,Sales,3,3,Marketing,3,Female,3,Sales Representative,3,Married,18032,3,No,3,2,3,0
57,0,Travel_Rarely,1287,R&D,8,5,Technical Degree,4,Male,3,Manager,4,Single,10832,8,No,3,1,1,0
39,0,Travel_Rarely,445,R&D,15,4,Medical,2,Female,3,Healthcare Representative,2,Single,15640,9,Yes,3,2,9,2
37,0,Travel_Rarely,433,Sales,21,3,Other,2,Female,3,Manager,3,Married,13626,8,No,3,4,0,0
25,1,Travel_Rarely,365,Sales,1,3,Medical,4,Female,2,Sales Executive,2,Divorced,19485,6,No,3,1,7,4
46,1,Travel_Rarely,184,R&D,13,3,Human Resources,1,Female,1,Research Director,4,Divorced,14423,9,Yes,3,1,12,1
57,0,Travel_Rarely,878,HR,22,4,Marketing,3,Female,2,Human Resources,2,Married,17802,3,No,3,1,1,1
43,0,Travel_Rarely,1025,R&D,18,4,Medical,4,Female,3,Laboratory Technician,1,Single,17333,7,No,3,3,14,3
47,0,Travel_Frequently,435,R&D,15,3,Technical Degree,3,Female,3,Research Director,4,Divorced,3352,9,No,3,4,0,0
34,1,Non-Travel,1344,Sales,7,2,Other,1,Female,4,Sales Executive,4,Married,2751,2,Yes,4,3,17,0
37,0,Non-Travel,759,R&D,15,1,Human Resources,1,Male,4,Research Scientist,2,Divorced,13167,2,No,3,2,0,0
33,0,Non-Travel,555,R&D,25,4,Technical Degree,4,Male,1,Research Scientist,2,Single,6524,6,No,3,1,7,1
24,0,Travel_Rarely,774,R&D,3,2,Marketing,2,Female,1,Research Scientist,3,Divorced,19735,8,Yes,3,3,2,1
33,0,Travel_Rarely,842,R&D,26,4,Human Resources,1,Female,1,Manager,1,Married,16183,3,No,3,2,12,9
44,0,Travel_Rarely,1214,HR,14,3,Human Resources,1,Male,2,Human Resources,4,Divorced,18673,3,No,4,3,5,1
40,1,Travel_Rarely,434,R&D,20,2,Human Resources,4,Male,4,Healthcare Representative,4,Divorced,12315,0,No,3,1,1,0
41,0,Travel_Rarely,411,Sales,4,5,Other,4,Female,1,Sales Representative,4,Single,3702,0,No,4,2,5,5
26,0,Travel_Frequently,828,R&D,4,1,Life Sciences,4,Male,4,Manager,3,Single,9835,2,Yes,3,1,3,3
52,1,Travel_Rarely,455,R&D,3,1,Human Resources,1,Female,4,Healthcare Representative,1,Single,15542,6,No,3,1,7,0
37,0,Travel_Rarely,925,R&D,5,4,Technical Degree,3,Male,4,Research Director,4,Single,13259,8,Yes,3,3,14,4
54,1,Travel_Rarely,1225,Sales,25,1,Technical Degree,1,Female,4,Manager,4,Married,3922,3,Yes,3,4,3,0
59,0,Travel_Rarely,246,R&D,11,5,Marketing,4,Male,4,Research Scientist,3,Divorced,7654,1,No,3,2,2,0
34,0,Travel_Rarely,1135,Sales,8,2,Medical,2,Female,4,Sales Executive,2,Divorced,3021,5,No,4,2,0,0
48,1,Travel_Rarely,1169,R&D,26,2,Medical,2,Male,2,Laboratory Technician,4,Divorced,14955,5,No,3,4,5,1
25,1,Non-Travel,1011,HR,2,3,Life Sciences,4,Male,3,Manager,1,Divorced,16716,8,Yes,3,2,3,0
32,0,Travel_Rarely,862,R&D,28,2,Other,2,Female,4,Manager,1,Married,12310,3,No,3,3,3,0
48,0,Travel_Rarely,596,Sales,16,4,Other,1,Female,2,Sales Representative,1,Single,17520,7,No,3,2,1,1
47,0,Travel_Rarely,1294,Sales,25,5,Human Resources,3,Male,1,Manager,1,Divorced,5225,2,Yes,3,3,3,0
37,0,Travel_Rarely,743,Sales,28,3,Life Sciences,1,Male,2,Manager,3,Divorced,10209,1,No,4,2,29,1
56,1,Travel_Frequently,632,Sales,10,4,Marketing,4,Female,2,Manager,4,Single,12892,8,Yes,3,3,2,2
29,0,Travel_Rarely,1461,Sales,18,4,Marketing,1,Male,2,Sales Executive,3,Single,16723,5,No,3,4,6,0
34,0,Travel_Rarely,614,R&D,7,4,Medical,2,Male,4,Healthcare Representative,1,Divorced,13719,7,No,4,2,10,2
59,1,Travel_Rarely,231,R&D,5,1,Marketing,1,Male,1,Laboratory Technician,1,Single,4140,9,Yes,4,3,9,4
47,0,Travel_Rarely,1109,R&D,29,4,Human Resources,3,Male,2,Healthcare Representative,1,Divorced,12721,8,No,3,1,2,1
46,0,Travel_Frequently,1375,Sales,7,1,Technical Degree,2,Male,1,Sales Executive,3,Divorced,3587,0,No,4,1,6,0
36,0,Travel_Rarely,835,R&D,21,2,Marketing,3,Female,2,Manager,1,Divorced,11574,0,Yes,3,1,14,0
28,1,Travel_Rarely,1048,Sales,28,1,Life Sciences,3,Male,4,Sales Executive,4,Divorced,7669,4,No,4,2,0,0
51,0,Non-Travel,1263,R&D,6,4,Human Resources,3,Male,2,Laboratory Technician,1,Divorced,19989,8,No,3,3,4,4
24,0,Travel_Rarely,1400,R&D,24,5,Marketing,1,Female,2,Manager,4,Divorced,6004,6,No,3,1,1,0
51,0,Travel_Rarely,1103,R&D,1,5,Other,1,Female,1,Research Director,4,Single,15301,6,No,3,2,3,1
37,0,Travel_Rarely,565,Sales,29,2,Marketing,1,Female,1,Manager,1,Married,9400,1,No,3,3,3,1
55,0,Travel_Rarely,242,R&D,11,4,Other,1,Female,1,Manager,3,Married,8504,2,No,3,1,9,1
41,0,Travel_Rarely,1381,R&D,13,1,Human Resources,2,Female,3,Research Director,2,Divorced,4810,3,No,3,1,0,0
27,1,Non-Travel,983,R&D,12,5,Marketing,1,Male,1,Research Scientist,2,Single,7080,1,No,3,2,5,3
49,0,Non-Travel,557,R&D,1,3,Other,2,Male,2,Research Scientist,4,Divorced,8408,9,No,3,3,5,0
32,0,Travel_Rarely,535,R&D,21,4,Technical Degree,3,Male,3,Manager,3,Single,5153,8,No,3,2,4,2
54,0,Travel_Rarely,274,R&D,15,4,Medical,2,Female,1,Healthcare Representative,2,Divorced,12055,4,No,3,1,9,1
37,1,Travel_Rarely,574,Sales,1,3,Human Resources,4,Female,4,Sales Executive,1,Divorced,18752,6,No,3,2,3,1
20,0,Travel_Rarely,1121,R&D,3,5,Other,1,Female,1,Laboratory Technician,1,Married,4800,8,No,4,2,20,0
54,1,Travel_Rarely,1018,R&D,26,3,Life Sciences,4,Male,4,Manager,4,Single,2037,4,Yes,3,1,4,2
57,0,Travel_Rarely,540,R&D,15,2,Marketing,2,Male,3,Laboratory Technician,3,Single,1992,5,No,3,1,5,0
25,0,Travel_Rarely,1117,R&D,9,1,Other,1,Male,4,Manager,3,Married,5510,3,No,3,3,12,0
57,0,Non-Travel,1182,R&D,14,1,Other,4,Male,3,Healthcare Representative,2,Married,1393,7,Yes,3,3,2,1
40,1,Travel_Rarely,599,R&D,29,5,Other,1,Male,4,Healthcare Representative,2,Married,9005,0,Yes,4,1,0,0
57,0,Travel_Rarely,270,R&D,23,3,Medical,2,Male,1,Healthcare Representative,1,Married,17741,0,No,4,1,8,0
28,1,Non-Travel,1090,R&D,28,4,Life Sciences,4,Female,3,Healthcare Representative,4,Single,18565,4,No,3,4,4,0
25,0,Travel_Rarely,662,Sales,22,4,Life Sciences,2,Male,2,Sales Executive,3,Single,7817,9,No,3,4,15,3
46,0,Travel_Rarely,529,Sales,24,4,Technical Degree,4,Male,2,Sales Executive,2,Married,3065,8,No,3,3,28,3
47,0,Travel_Rarely,520,Sales,8,2,Medical,3,Male,2,Sales Representative,2,Divorced,13094,1,No,3,2,3,0
27,0,Travel_Rarely,1472,R&D,22,2,Other,3,Male,1,Research Director,4,Divorced,14879,2,No,3,1,3,1
56,0,Non-Travel,556,R&D,4,4,Human Resources,3,Male,2,Laboratory Technician,4,Divorced,12610,7,Yes,3,1,3,1
45,0,Travel_Rarely,815,R&D,20,5,Medical,3,Female,3,Manager,1,Divorced,1154,4,Yes,3,2,2,2
53,0,Travel_Rarely,303,R&D,20,2,Medical,3,Male,2,Manager,4,Single,10746,2,No,3,3,10,3
30,0,Travel_Rarely,280,HR,6,2,Life Sciences,2,Male,3,Manager,1,Single,9678,5,No,3,4,9,0
49,0,Non-Travel,158,R&D,1,1,Technical Degree,3,Female,2,Research Scientist,1,Single,7294,5,Yes,3,3,4,3
53,1,Travel_Rarely,1047,R&D,28,1,Technical Degree,2,Female,4,Manager,4,Divorced,10574,4,No,4,2,0,0
54,0,Travel_Rarely,602,R&D,18,5,Medical,3,Male,3,Research Scientist,4,Married,3415,4,Yes,3,1,2,1
43,0,Travel_Rarely,840,Sales,6,2,Medical,1,Male,2,Sales Executive,4,Divorced,16979,5,No,3,4,2,2
39,0,Travel_Frequently,213,R&D,14,2,Marketing,3,Male,2,Laboratory Technician,4,Single,2070,1,No,3,2,11,5
21,0,Travel_Rarely,1273,R&D,11,3,Other,1,Male,2,Research Director,4,Divorced,19638,5,No,3,1,0,0
48,0,Travel_Rarely,816,R&D,17,5,Life Sciences,2,Male,3,Healthcare Representative,1,Married,15785,1,No,3,3,11,0
35,0,Travel_Rarely,978,R&D,9,5,Other,3,Female,3,Healthcare Representative,2,Married,17306,2,No,3,4,7,0
55,0,Travel_Rarely,1473,R&D,28,3,Human Resources,4,Female,2,Healthcare Representative,3,Divorced,11067,1,No,3,1,9,8
41,0,Travel_Rarely,1483,R&D,22,3,Human Resources,2,Male,4,Research Director,3,Single,8807,0,No,3,1,3,2
40,0,Travel_Rarely,1181,R&D,7,1,Technical Degree,3,Male,3,Manager,1,Single,19574,0,No,4,1,7,1
39,0,Non-Travel,914,R&D,14,5,Life Sciences,2,Female,3,Laboratory Technician,1,Single,8398,8,No,4,1,6,0
19,0,Travel_Frequently,1441,R&D,28,5,Other,4,Female,4,Healthcare Representative,2,Divorced,13202,3,No,3,1,10,4
48,0,Travel_Rarely,1065,R&D,17,3,Technical Degree,3,Male,1,Healthcare Representative,4,Single,3972,4,No,4,3,4,3
28,0,Travel_Rarely,1310,R&D,8,4,Human Resources,4,Male,4,Healthcare Representative,1,Divorced,18898,9,No,3,2,4,2
45,0,Travel_Rarely,1179,Sales,28,4,Medical,3,Male,2,Sales Representative,3,Single,12312,6,Yes,3,4,7,0
49,0,Travel_Rarely,138,Sales,16,1,Life Sciences,1,Male,3,Manager,4,Married,14627,1,Yes,3,3,0,0
22,0,Non-Travel,1114,R&D,12,4,Life Sciences,2,Male,3,Laboratory Technician,1,Married,2345,9,No,3,4,4,1
55,0,Non-Travel,1395,R&D,12,4,Other,4,Male,3,Healthcare Representative,4,Single,19301,8,No,3,1,25,2
27,0,Non-Travel,964,R&D,28,4,Marketing,2,Female,3,Research Director,3,Divorced,8641,3,No,4,2,0,0
57,0,Travel_Rarely,833,R&D,28,2,Other,4,Female,1,Research Director,4,Single,16099,9,Yes,3,1,2,2
41,0,Travel_Rarely,1353,Sales,5,1,Medical,2,Female,3,Sales Representative,1,Divorced,14385,9,No,3,3,2,0
52,0,Non-Travel,911,R&D,5,3,Medical,2,Female,3,Laboratory Technician,1,Married,9644,0,No,4,3,7,2
40,1,Travel_Rarely,1126,Sales,14,4,Technical Degree,2,Male,1,Sales Executive,3,Divorced,2611,7,No,4,4,0,0
34,0,Travel_Rarely,124,R&D,6,2,Life Sciences,1,Female,2,Laboratory Technician,2,Single,19462,3,No,3,1,6,0
18,1,Travel_Rarely,897,R&D,7,4,Technical Degree,3,Female,2,Research Director,2,Married,11773,6,No,3,1,0,0
48,1,Travel_Frequently,597,Sales,23,2,Medical,1,Male,1,Sales Executive,4,Divorced,19448,2,No,3,2,0,0
48,0,Travel_Rarely,1001,Sales,21,1,Marketing,2,Female,2,Sales Representative,1,Divorced,6779,8,No,3,2,9,0
59,0,Travel_Rarely,526,Sales,17,4,Life Sciences,4,Male,2,Sales Executive,1,Married,10450,4,No,3,1,2,2
59,0,Travel_Frequently,801,Sales,27,2,Medical,2,Male,4,Manager,3,Single,8150,4,No,3,4,26,0
51,0,Travel_Rarely,119,R&D,9,5,Marketing,3,Female,4,Manager,3,Married,17737,2,No,3,2,0,0
26,1,Travel_Rarely,728,Sales,22,5,Other,1,Female,4,Sales Representative,1,Single,13592,8,No,3,1,4,0
39,0,Travel_Rarely,1164,R&D,13,2,Human Resources,3,Female,1,Manager,3,Single,14861,2,Yes,3,1,0,0
30,0,Travel_Rarely,1335,Sales,9,4,Medical,4,Male,3,Sales Executive,2,Divorced,10755,1,Yes,3,1,3,0
42,0,Travel_Rarely,312,R&D,27,4,Human Resources,3,Female,1,Research Scientist,2,Single,1711,8,No,3,3,40,0
35,0,Travel_Frequently,666,Sales,16,1,Technical Degree,1,Male,1,Sales Executive,4,Single,14706,8,No,3,4,15,1
29,0,Travel_Rarely,1073,R&D,4,1,Human Resources,4,Female,1,Research Director,3,Married,11924,9,No,3,1,0,0
57,0,Travel_Rarely,1406,R&D,2,3,Medical,3,Male,1,Healthcare Representative,4,Married,14073,3,Yes,3,1,5,2
34,0,Travel_Rarely,234,R&D,13,1,Human Resources,1,Female,4,Manager,3,Single,16921,3,No,3,1,7,0
